ELEID,INDEX,KSATV,THETA_S,THETA_R,INFD,ALPA,BETA,HAREAF,KSATMACV
2241,37,0.48705394,0.4256097,0.01,0.1,5.78832,1.16073,0.01,48.7054
2242,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
2243,2,0.35545191,0.40859232,0.01,0.1,4.92606,1.1777,0.01,35.5452
2244,14,0.39393485,0.42726889,0.01,0.1,5.05111,1.15763,0.01,39.3935
2245,60,0.61995658,0.43819983,0.01,0.1,5.7886,1.18958,0.01,61.9957
2246,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
2247,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2248,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2249,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2250,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2251,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2252,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2253,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2254,289,0.80338682,0.44349161,0.01,0.1,5.32273,1.22838,0.01,80.3387
2255,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2256,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2257,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2258,198,0.7082806,0.46034351,0.01,0.1,5.55362,1.16994,0.01,70.8281
2259,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2260,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2261,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2262,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2263,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2264,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2265,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2266,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2267,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2268,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2269,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2270,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2271,269,0.90209668,0.46614477,0.01,0.1,4.85669,1.20663,0.01,90.2097
2272,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2273,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2274,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2275,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2276,56,0.39457844,0.41939008,0.01,0.1,5.10995,1.13152,0.01,39.4578
2277,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
2278,41,0.53144617,0.43198099,0.01,0.1,5.53882,1.15325,0.01,53.1446
2279,40,0.46340398,0.39715412,0.01,0.1,5.74289,1.19017,0.01,46.3404
2280,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2281,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2282,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2283,118,0.82818021,0.41952747,0.01,0.1,6.41865,1.24426,0.01,82.818
2284,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2285,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2286,105,0.61462055,0.39175778,0.01,0.1,6.46948,1.23369,0.01,61.4621
2287,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2288,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2289,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
2290,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2291,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
2292,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2293,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2294,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2295,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2296,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2297,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2298,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2299,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
2300,2,0.35545191,0.40859232,0.01,0.1,4.92606,1.1777,0.01,35.5452
2301,10,0.47308239,0.43022069,0.01,0.1,5.0503,1.17047,0.01,47.3082
2302,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2303,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2304,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
2305,206,0.7550684,0.45695984,0.01,0.1,5.58062,1.19389,0.01,75.5068
2306,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
2307,198,0.7082806,0.46034351,0.01,0.1,5.55362,1.16994,0.01,70.8281
2308,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2309,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
2310,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2311,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2312,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2313,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
2314,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2315,289,0.80338682,0.44349161,0.01,0.1,5.32273,1.22838,0.01,80.3387
2316,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2317,172,0.92906688,0.4383569,0.01,0.1,6.4002,1.2128,0.01,92.9067
2318,349,1.30565069,0.47263808,0.01,0.1,5.4333,1.22361,0.01,130.5651
2319,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2320,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
2321,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2322,51,0.59784619,0.4424439,0.01,0.1,5.00255,1.20186,0.01,59.7846
2323,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2324,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2325,198,0.7082806,0.46034351,0.01,0.1,5.55362,1.16994,0.01,70.8281
2326,86,0.46838851,0.44305698,0.01,0.1,5.08437,1.16186,0.01,46.8389
2327,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
2328,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2329,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2330,95,0.57910711,0.4413978,0.01,0.1,5.76059,1.16504,0.01,57.9107
2331,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2332,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
2333,86,0.46838851,0.44305698,0.01,0.1,5.08437,1.16186,0.01,46.8389
2334,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2335,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2336,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2337,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2338,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2339,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2340,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2341,58,0.55937828,0.40652768,0.01,0.1,5.63327,1.23098,0.01,55.9378
2342,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
2343,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
2344,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2345,79,0.50142804,0.43985901,0.01,0.1,5.10909,1.18592,0.01,50.1428
2346,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2347,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2348,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2349,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2350,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2351,269,0.90209668,0.46614477,0.01,0.1,4.85669,1.20663,0.01,90.2097
2352,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2353,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2354,269,0.90209668,0.46614477,0.01,0.1,4.85669,1.20663,0.01,90.2097
2355,269,0.90209668,0.46614477,0.01,0.1,4.85669,1.20663,0.01,90.2097
2356,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2357,269,0.90209668,0.46614477,0.01,0.1,4.85669,1.20663,0.01,90.2097
2358,289,0.80338682,0.44349161,0.01,0.1,5.32273,1.22838,0.01,80.3387
2359,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2360,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2361,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2362,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2363,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2364,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2365,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2366,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2367,48,0.55845359,0.44595779,0.01,0.1,4.97835,1.17573,0.01,55.8454
2368,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2369,297,0.64032957,0.43163531,0.01,0.1,5.5498,1.19213,0.01,64.033
2370,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2371,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2372,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2373,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2374,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2375,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2376,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2377,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2378,350,1.13385609,0.46371695,0.01,0.1,5.4099,1.21363,0.01,113.3856
2379,269,0.90209668,0.46614477,0.01,0.1,4.85669,1.20663,0.01,90.2097
2380,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2381,63,0.61978946,0.41039658,0.01,0.1,6.70117,1.17373,0.01,61.9789
2382,29,0.37480649,0.3988133,0.01,0.1,4.90998,1.1865,0.01,37.4806
2383,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
2384,36,0.446469,0.41608914,0.01,0.1,5.5519,1.1473,0.01,44.6469
2385,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2386,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2387,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2388,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2389,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2390,20,0.49310491,0.4128244,0.01,0.1,5.80106,1.16803,0.01,49.3105
2391,339,1.20875668,0.45970144,0.01,0.1,5.4362,1.24373,0.01,120.8757
2392,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2393,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2394,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2395,172,0.92906688,0.4383569,0.01,0.1,6.4002,1.2128,0.01,92.9067
2396,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2397,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2398,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2399,3,0.52323562,0.42256648,0.01,0.1,5.81646,1.18567,0.01,52.3236
2400,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2401,289,0.80338682,0.44349161,0.01,0.1,5.32273,1.22838,0.01,80.3387
2402,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2403,95,0.57910711,0.4413978,0.01,0.1,5.76059,1.16504,0.01,57.9107
2404,35,0.42983979,0.43364018,0.01,0.1,4.83339,1.1503,0.01,42.984
2405,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2406,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2407,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2408,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2409,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2410,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2411,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2412,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2413,289,0.80338682,0.44349161,0.01,0.1,5.32273,1.22838,0.01,80.3387
2414,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2415,294,0.92871043,0.45589602,0.01,0.1,5.14967,1.24573,0.01,92.871
2416,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2417,288,0.96168763,0.46212925,0.01,0.1,4.8803,1.23574,0.01,96.1688
2418,288,0.96168763,0.46212925,0.01,0.1,4.8803,1.23574,0.01,96.1688
2419,346,0.94325079,0.44489361,0.01,0.1,5.98136,1.20556,0.01,94.3251
2420,269,0.90209668,0.46614477,0.01,0.1,4.85669,1.20663,0.01,90.2097
2421,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2422,269,0.90209668,0.46614477,0.01,0.1,4.85669,1.20663,0.01,90.2097
2423,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2424,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2425,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2426,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2427,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2428,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2429,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2430,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2431,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2432,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2433,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2434,138,0.77238633,0.43738289,0.01,0.1,5.47733,1.24079,0.01,77.2386
2435,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2436,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2437,14,0.39393485,0.42726889,0.01,0.1,5.05111,1.15763,0.01,39.3935
2438,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
2439,41,0.53144617,0.43198099,0.01,0.1,5.53882,1.15325,0.01,53.1446
2440,11,0.53159077,0.40962,0.01,0.1,5.82926,1.19521,0.01,53.1591
2441,1,0.43947433,0.40693314,0.01,0.1,5.70954,1.1812,0.01,43.9474
2442,6,0.39882895,0.41448358,0.01,0.1,5.00502,1.16479,0.01,39.8829
2443,37,0.48705394,0.4256097,0.01,0.1,5.78832,1.16073,0.01,48.7054
2444,18,0.58491054,0.4285615,0.01,0.1,5.78739,1.17383,0.01,58.4911
2445,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
2446,200,0.83719832,0.46318314,0.01,0.1,5.30305,1.18536,0.01,83.7198
2447,10,0.47308239,0.43022069,0.01,0.1,5.0503,1.17047,0.01,47.3082
2448,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
2449,137,0.64781907,0.43511392,0.01,0.1,5.59398,1.22179,0.01,64.7819
2450,170,0.89250221,0.45948354,0.01,0.1,5.32884,1.21148,0.01,89.2502
2451,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2452,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2453,14,0.39393485,0.42726889,0.01,0.1,5.05111,1.15763,0.01,39.3935
2454,9,0.42995675,0.41127919,0.01,0.1,5.02935,1.19145,0.01,42.9957
2455,4,0.50822617,0.42686154,0.01,0.1,5.07485,1.19693,0.01,50.8226
2456,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2457,24,0.65890074,0.42195528,0.01,0.1,5.62,1.23625,0.01,65.8901
2458,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2459,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2460,86,0.46838851,0.44305698,0.01,0.1,5.08437,1.16186,0.01,46.8389
2461,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2462,5,0.62836167,0.42520236,0.01,0.1,5.81553,1.20081,0.01,62.8362
2463,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2464,172,0.92906688,0.4383569,0.01,0.1,6.4002,1.2128,0.01,92.9067
2465,87,0.69046194,0.44429861,0.01,0.1,5.64047,1.17918,0.01,69.0462
2466,50,0.73916624,0.44078471,0.01,0.1,5.6679,1.20583,0.01,73.9166
