date,cmname,unit,category,country,admname,adm1id,mktname,price
#date,#item+name,#item+unit,#item+type,#country+name,#adm1+name,#adm1+code,#name+market,#value
5/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Gonder,559
6/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Gonder,721
7/15/11,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Gonder,755
5/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Gonder,780
6/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Gonder,772.5
7/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Gonder,765
8/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Gonder,905
9/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Gonder,850
10/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Gonder,850
11/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Gonder,750
12/15/12,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Gonder,800
1/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Gonder,613
3/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Gonder,750
4/15/14,Wheat - Wholesale,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Gonder,950
1/15/07,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,2.2
2/15/07,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,2.35
3/15/07,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,2.3
4/15/07,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,2.2
5/15/07,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,2.3
7/15/07,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,2.2
8/15/07,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,2.25
9/15/07,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,2.6
10/15/07,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,2.5
1/15/08,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,3
2/15/08,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,3.5
3/15/08,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,3.7
4/15/08,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,3.85
5/15/08,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,4.72
6/15/08,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,7.56
7/15/08,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,7.8
8/15/08,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,6.84
9/15/08,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,7.02
10/15/08,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,6.27
11/15/08,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,5.9
12/15/08,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,4.56
1/15/09,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,4.94
2/15/09,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,5.33
3/15/09,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,5.51
4/15/09,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,6.08
5/15/09,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,5.8
6/15/09,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,5
7/15/09,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,5.32
8/15/09,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,5.2
9/15/09,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,5.26
10/15/09,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,4.2
11/15/09,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,4
12/15/09,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,3.65
1/15/10,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,4.5
2/15/10,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,5.32
3/15/10,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,5.32
4/15/10,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,4.18
5/15/10,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,4.18
6/15/10,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,5.7
7/15/10,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,6.7
8/15/10,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,6.2
9/15/10,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,6.05
10/15/10,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,5.7
11/15/10,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,6.08
12/15/10,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,5.6
1/15/11,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,5.76
5/15/11,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,8.64
6/15/11,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,8.5
7/15/11,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,8.7
8/15/11,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,9.36
9/15/11,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,8.64
10/15/11,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,8.64
11/15/11,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,8.64
2/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.08
3/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.08
4/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.08
5/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.08
6/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.08
7/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.08
10/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.8
1/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,7.15
2/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,8.64
3/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,9.36
4/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,9.36
5/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,9.36
6/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,9.36
7/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,11.52
8/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.44
9/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.8
10/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.44
11/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,11.52
1/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,9.36
2/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,9.36
3/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,9
4/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,9.36
5/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.08
6/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,9.72
7/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.8
8/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.8
9/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,11
10/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.8
11/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.8
12/15/14,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.8
2/15/15,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.8
3/15/15,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.8
4/15/15,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.08
5/15/15,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,10.08
2/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,12.5
3/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,13
4/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,14.4
5/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,14.4
6/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,14.4
7/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,14.4
8/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,15.12
9/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,9.54
10/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,15.2
11/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,15.84
12/15/14,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,18
1/15/15,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,18
5/15/15,Lentils - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,24.45
1/15/14,"Peas (green, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,9.35
2/15/14,"Peas (green, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,8.65
3/15/14,"Peas (green, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,9.4
4/15/14,"Peas (green, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,10.1
10/15/14,"Peas (green, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,9.4
11/15/14,"Peas (green, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,9.36
12/15/14,"Peas (green, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,10.08
1/15/15,"Peas (green, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,10
3/15/15,"Peas (green, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,12.2
4/15/15,"Peas (green, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,12.95
2/15/14,Chickpeas - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,7.2
3/15/14,Chickpeas - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,7.2
12/15/14,Chickpeas - Retail,ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,7.92
5/15/15,Barley - Retail,ETB/100 KG,cereals and tubers,Ethiopia,Amhara,1229,Ajeber,903
1/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,8.65
2/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,7.9
3/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,8.6
4/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,8.65
5/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,8.65
6/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,8.64
7/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,8.64
8/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,8.64
9/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,8
10/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,8.65
11/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,7.92
12/15/14,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,8.64
3/15/15,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,10.1
4/15/15,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,10.1
5/15/15,"Beans (fava, dry) - Retail",ETB/KG,pulses and nuts,Ethiopia,Amhara,1229,Ajeber,10
1/15/07,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,1.4
2/15/07,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,1.3
3/15/07,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,1.4
4/15/07,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,1.4
5/15/07,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,1.4
6/15/07,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,1.4
7/15/07,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,1.85
8/15/07,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,1.85
9/15/07,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,1.85
10/15/07,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,1.9
2/15/08,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.3
3/15/08,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.2
4/15/08,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.2
5/15/08,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,4
6/15/08,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.1
7/15/08,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.1
8/15/08,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.3
9/15/08,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.2
10/15/08,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.4
11/15/08,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5
12/15/08,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.2
1/15/09,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,2.88
2/15/09,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,2.88
3/15/09,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.4
4/15/09,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,4.95
5/15/09,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,4.5
6/15/09,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.9
7/15/09,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,4
8/15/09,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.95
9/15/09,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.5
10/15/09,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.3
11/15/09,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.6
12/15/09,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.5
1/15/10,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.5
2/15/10,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.86
3/15/10,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.75
4/15/10,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.5
5/15/10,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.3
6/15/10,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,4.49
7/15/10,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,4
8/15/10,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3
9/15/10,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,2.85
10/15/10,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3
11/15/10,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.1
12/15/10,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,2.8
1/15/11,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,2.8
2/15/11,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.2
3/15/11,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3
4/15/11,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.5
5/15/11,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,4.7
6/15/11,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,4.7
7/15/11,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,4.95
8/15/11,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.8
9/15/11,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.2
10/15/11,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,4.8
11/15/11,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,3.5
1/15/12,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,4.65
2/15/12,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.4
3/15/12,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.5
4/15/12,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.4
5/15/12,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.4
6/15/12,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.5
7/15/12,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.5
8/15/12,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.55
9/15/12,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,6.3
10/15/12,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,6
11/15/12,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,6
1/15/13,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.75
2/15/13,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.8
3/15/13,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.7
4/15/13,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,5.8
5/15/13,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,6.9
6/15/13,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,7.2
7/15/13,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,7
8/15/13,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,7.12
9/15/13,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8.2
10/15/13,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8.2
11/15/13,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8.2
1/15/14,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,7.5
2/15/14,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,7
3/15/14,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,6.5
10/15/14,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,7.5
3/15/15,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,7.6
4/15/15,Sorghum - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,7.8
1/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,6.9
2/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,7.3
3/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8
4/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8
5/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8
6/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8.05
8/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8.1
9/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8.2
10/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8
11/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8.05
12/15/12,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,7.9
1/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,7.2
2/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,7.5
3/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,7.45
4/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8
5/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,7.6
6/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8.1
7/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8.25
8/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8.35
9/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8.4
10/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8.4
11/15/13,Wheat - Retail,ETB/KG,cereals and tubers,Ethiopia,Amhara,1229,Ebinat,8.8
