date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2011-03-15,Wheat flour - Retail,KG,cereals and tubers,3.3333,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2011-04-15,Wheat flour - Retail,KG,cereals and tubers,4.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2011-05-15,Wheat flour - Retail,KG,cereals and tubers,5.5,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2011-06-15,Wheat flour - Retail,KG,cereals and tubers,4.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2011-07-15,Wheat flour - Retail,KG,cereals and tubers,4.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2011-08-15,Wheat flour - Retail,KG,cereals and tubers,8.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2011-09-15,Wheat flour - Retail,KG,cereals and tubers,7.5,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2011-10-15,Wheat flour - Retail,KG,cereals and tubers,8.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2011-11-15,Wheat flour - Retail,KG,cereals and tubers,8.5,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2012-01-15,Wheat flour - Retail,KG,cereals and tubers,11.5,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2012-02-15,Wheat flour - Retail,KG,cereals and tubers,7.3333,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2012-03-15,Wheat flour - Retail,KG,cereals and tubers,5.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2012-04-15,Wheat flour - Retail,KG,cereals and tubers,5.5,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2012-05-15,Wheat flour - Retail,KG,cereals and tubers,11.25,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2012-07-15,Wheat flour - Retail,KG,cereals and tubers,4.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2012-08-15,Wheat flour - Retail,KG,cereals and tubers,8.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2012-09-15,Wheat flour - Retail,KG,cereals and tubers,7.5,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2012-10-15,Wheat flour - Retail,KG,cereals and tubers,12.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2012-11-15,Wheat flour - Retail,KG,cereals and tubers,12.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2012-12-15,Wheat flour - Retail,KG,cereals and tubers,12.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2013-01-15,Wheat flour - Retail,KG,cereals and tubers,11.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2013-02-15,Wheat flour - Retail,KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2013-03-15,Wheat flour - Retail,KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2015-05-15,Wheat flour - Retail,KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2015-06-15,Wheat flour - Retail,KG,cereals and tubers,14.8,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2015-07-15,Wheat flour - Retail,KG,cereals and tubers,13.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2015-08-15,Wheat flour - Retail,KG,cereals and tubers,14.2,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2015-09-15,Wheat flour - Retail,KG,cereals and tubers,15.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2015-10-15,Wheat flour - Retail,KG,cereals and tubers,15.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2015-12-15,Wheat flour - Retail,KG,cereals and tubers,24.2,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2016-01-15,Wheat flour - Retail,KG,cereals and tubers,20.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2016-02-15,Wheat flour - Retail,KG,cereals and tubers,30.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2016-03-15,Wheat flour - Retail,KG,cereals and tubers,35.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2016-04-15,Wheat flour - Retail,KG,cereals and tubers,35.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2016-05-15,Wheat flour - Retail,KG,cereals and tubers,30.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2016-06-15,Wheat flour - Retail,KG,cereals and tubers,35.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2016-07-15,Wheat flour - Retail,KG,cereals and tubers,50.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2016-08-15,Wheat flour - Retail,KG,cereals and tubers,90.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2016-09-15,Wheat flour - Retail,KG,cereals and tubers,92.5,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2016-10-15,Wheat flour - Retail,KG,cereals and tubers,90.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2016-11-15,Wheat flour - Retail,KG,cereals and tubers,110.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2016-12-15,Wheat flour - Retail,KG,cereals and tubers,125.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2017-01-15,Wheat flour - Retail,KG,cereals and tubers,100.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2017-02-15,Wheat flour - Retail,KG,cereals and tubers,100.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2017-03-15,Wheat flour - Retail,KG,cereals and tubers,100.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2017-04-15,Wheat flour - Retail,KG,cereals and tubers,165.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2017-05-15,Wheat flour - Retail,KG,cereals and tubers,193.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2017-06-15,Wheat flour - Retail,KG,cereals and tubers,195.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2017-07-15,Wheat flour - Retail,KG,cereals and tubers,146.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2017-08-15,Wheat flour - Retail,KG,cereals and tubers,178.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2017-10-15,Wheat flour - Retail,KG,cereals and tubers,200.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2017-11-15,Wheat flour - Retail,KG,cereals and tubers,150.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2017-12-15,Wheat flour - Retail,KG,cereals and tubers,200.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2018-01-15,Wheat flour - Retail,KG,cereals and tubers,200.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2018-03-15,Wheat flour - Retail,KG,cereals and tubers,200.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2018-04-15,Wheat flour - Retail,KG,cereals and tubers,225.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2018-06-15,Wheat flour - Retail,KG,cereals and tubers,300.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2018-07-15,Wheat flour - Retail,KG,cereals and tubers,283.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2018-08-15,Wheat flour - Retail,KG,cereals and tubers,200.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2018-09-15,Wheat flour - Retail,KG,cereals and tubers,200.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2018-10-15,Wheat flour - Retail,KG,cereals and tubers,200.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2018-12-15,Wheat flour - Retail,KG,cereals and tubers,238.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2019-03-15,Wheat flour - Retail,KG,cereals and tubers,250.0,SSP,South Sudan,,2751,Bor,1386,58,15,5,1,1386_58_15_5,
2008-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.2,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2008-06-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.125,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2008-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,6.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2008-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,6.375,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2008-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.275,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2008-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.3,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2009-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,6.225,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2009-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,7.2,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2009-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,6.6,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2009-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,8.9,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2009-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.8,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2009-06-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.7,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2009-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.9,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2009-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,3.7,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2009-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.5,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2009-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,4.7,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2009-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.025,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2010-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,6.9,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2010-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.5,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2010-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.5,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2010-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,7.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2010-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2010-06-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.5,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2010-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2010-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,8.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2010-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2010-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2010-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2010-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2011-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2011-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.75,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2011-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.3333,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2011-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,5.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2011-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.5,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2011-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2011-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2011-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2012-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2012-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2012-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2012-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2012-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,13.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2012-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,6.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2012-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,8.9,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2012-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.5,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2012-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,9.75,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2012-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,7.6,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2012-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,8.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2013-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,9.5,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2013-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2013-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2013-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2013-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2013-06-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2013-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2013-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2013-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.5,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2013-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2013-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2013-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,10.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2014-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,13.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2014-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,13.5,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2014-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,12.5,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2014-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,13.75,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2014-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,12.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2015-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,12.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2015-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,12.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2015-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,20.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2015-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,40.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2015-06-15,Maize (white) - Retail,3.5 KG,cereals and tubers,21.8,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2015-07-15,Maize (white) - Retail,3.5 KG,cereals and tubers,29.8,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2015-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,20.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2015-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,20.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2016-06-15,Maize (white) - Retail,3.5 KG,cereals and tubers,55.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2016-08-15,Maize (white) - Retail,3.5 KG,cereals and tubers,126.6667,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2016-09-15,Maize (white) - Retail,3.5 KG,cereals and tubers,159.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2016-10-15,Maize (white) - Retail,3.5 KG,cereals and tubers,157.5,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2016-11-15,Maize (white) - Retail,3.5 KG,cereals and tubers,150.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2016-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,270.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2017-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,246.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2017-02-15,Maize (white) - Retail,3.5 KG,cereals and tubers,250.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2017-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,250.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2017-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,302.5,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2017-05-15,Maize (white) - Retail,3.5 KG,cereals and tubers,600.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2017-12-15,Maize (white) - Retail,3.5 KG,cereals and tubers,300.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2018-01-15,Maize (white) - Retail,3.5 KG,cereals and tubers,300.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2018-03-15,Maize (white) - Retail,3.5 KG,cereals and tubers,300.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2018-04-15,Maize (white) - Retail,3.5 KG,cereals and tubers,400.0,SSP,South Sudan,,2751,Bor,1386,67,15,47,1,1386_67_15_47,
2009-05-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2009-06-15,Beans (red) - Retail,KG,pulses and nuts,9.5,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2009-07-15,Beans (red) - Retail,KG,pulses and nuts,8.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2009-08-15,Beans (red) - Retail,KG,pulses and nuts,11.3333,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2009-09-15,Beans (red) - Retail,KG,pulses and nuts,11.3333,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2009-10-15,Beans (red) - Retail,KG,pulses and nuts,9.5,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2009-11-15,Beans (red) - Retail,KG,pulses and nuts,9.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2009-12-15,Beans (red) - Retail,KG,pulses and nuts,9.25,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2010-01-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2010-02-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2010-03-15,Beans (red) - Retail,KG,pulses and nuts,10.5,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2010-04-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2010-05-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2010-06-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2010-07-15,Beans (red) - Retail,KG,pulses and nuts,10.8,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2010-08-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2010-09-15,Beans (red) - Retail,KG,pulses and nuts,12.25,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2010-10-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2010-11-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2010-12-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2011-01-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2011-02-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2011-03-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2011-04-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2011-05-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2011-06-15,Beans (red) - Retail,KG,pulses and nuts,10.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2011-07-15,Beans (red) - Retail,KG,pulses and nuts,11.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2011-08-15,Beans (red) - Retail,KG,pulses and nuts,12.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2011-09-15,Beans (red) - Retail,KG,pulses and nuts,13.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2011-10-15,Beans (red) - Retail,KG,pulses and nuts,15.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2011-11-15,Beans (red) - Retail,KG,pulses and nuts,15.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2011-12-15,Beans (red) - Retail,KG,pulses and nuts,15.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2012-01-15,Beans (red) - Retail,KG,pulses and nuts,23.5,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2012-02-15,Beans (red) - Retail,KG,pulses and nuts,12.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2012-03-15,Beans (red) - Retail,KG,pulses and nuts,17.0,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
2012-04-15,Beans (red) - Retail,KG,pulses and nuts,23.75,SSP,South Sudan,,2751,Bor,1386,78,15,5,5,1386_78_15_5,
